id,scrape_date,category,building_name,address,nearest_station1,nearest_station2,nearest_station3,building_age,total_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,page_number
210,2025-01-18 20:00:48,賃貸マンション,ＰＬＥＮＤＹ西船橋,千葉県船橋市西船３,ＪＲ総武線/西船橋駅 歩10分,京成本線/京成西船駅 歩8分,京成本線/海神駅 歩14分,築32年,3階建,1階,6.4万円,15000円,-,-,ワンルーム,18.9m2,https://suumo.jp/chintai/jnc_000042896096/?bc=100417615340,2
211,2025-01-18 20:00:48,賃貸マンション,ＰＬＥＮＤＹ西船橋,千葉県船橋市西船３,ＪＲ総武線/西船橋駅 歩10分,京成本線/京成西船駅 歩8分,京成本線/海神駅 歩14分,築32年,3階建,2階,6.6万円,15000円,-,-,ワンルーム,18.9m2,https://suumo.jp/chintai/jnc_000095781925/?bc=100417615343,2
212,2025-01-18 20:00:48,賃貸アパート,プレミール石井,千葉県船橋市西船６,ＪＲ総武線/西船橋駅 歩11分,京成本線/京成西船駅 歩3分,ＪＲ総武線/下総中山駅 歩23分,築29年,2階建,2階,5.8万円,2000円,-,-,ワンルーム,19.86m2,https://suumo.jp/chintai/jnc_000094303845/?bc=100417653063,2
213,2025-01-18 20:00:48,賃貸マンション,ＪＲ総武線快速 船橋駅 10階建 築28年,千葉県船橋市本町４,ＪＲ総武線快速/船橋駅 歩3分,東武野田線/船橋駅 歩3分,ＪＲ総武線/船橋駅 歩3分,築28年,10階建,7階,7.1万円,5000円,7.1万円,-,ワンルーム,17.4m2,https://suumo.jp/chintai/jnc_000095781937/?bc=100417609352,2
214,2025-01-18 20:00:48,賃貸マンション,カスタリア船橋,千葉県船橋市本町４,ＪＲ総武線/船橋駅 歩3分,京成本線/京成船橋駅 歩3分,京成本線/大神宮下駅 歩14分,築28年,10階建,7階,7.1万円,5000円,7.1万円,-,ワンルーム,17.4m2,https://suumo.jp/chintai/jnc_000095790270/?bc=100417660571,2
215,2025-01-18 20:00:48,賃貸アパート,カラクール,千葉県船橋市前原西１,ＪＲ総武線/津田沼駅 歩11分,新京成線/新津田沼駅 歩18分,ＪＲ総武線/東船橋駅 歩14分,築22年,2階建,2階,3.8万円,2000円,-,-,ワンルーム,16.77m2,https://suumo.jp/chintai/jnc_000095682278/?bc=100417093668,2
216,2025-01-18 20:00:48,賃貸アパート,カラクール,千葉県船橋市前原西１,ＪＲ総武線/津田沼駅 歩11分,新京成線/新津田沼駅 歩18分,ＪＲ総武線/東船橋駅 歩14分,築22年,2階建,2階,4万円,2000円,-,-,ワンルーム,16.77m2,https://suumo.jp/chintai/jnc_000095682277/?bc=100417002410,2
217,2025-01-18 20:00:48,賃貸マンション,オネスティ船橋五番館,千葉県船橋市宮本１,ＪＲ総武線/船橋駅 歩10分,京成本線/大神宮下駅 歩4分,ＪＲ総武線/東船橋駅 歩15分,築33年,11階建,7階,5.7万円,5200円,5.7万円,5.7万円,ワンルーム,18.8m2,https://suumo.jp/chintai/jnc_000095797625/?bc=100417685884,2
218,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,2階,4.4万円,5000円,4.4万円,4.4万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000093315857/?bc=100409456596,2
219,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,2階,4.4万円,5000円,4.4万円,4.4万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000090343749/?bc=100409456599,2
220,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,6階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000075582252/?bc=100201065264,2
221,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,5階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000094521427/?bc=100409456615,2
222,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,5階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000094521426/?bc=100409456601,2
223,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,5階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000013279529/?bc=100409456593,2
224,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,6階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000094521428/?bc=100409456617,2
225,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,5階,4.6万円,5000円,4.6万円,4.6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000089637213/?bc=100409456595,2
226,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,3階,6万円,11000円,-,6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000086950183/?bc=100409146732,2
227,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,3階,6万円,11000円,-,6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000086950184/?bc=100337066316,2
228,2025-01-18 20:00:48,賃貸マンション,第2シンエイビル,千葉県船橋市本町５,ＪＲ総武線快速/船橋駅 歩5分,京成本線/京成船橋駅 歩10分,東葉高速鉄道/東海神駅 歩15分,築33年,6階建,3階,6万円,11000円,-,6万円,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000086950182/?bc=100343936393,2
229,2025-01-18 20:00:48,賃貸マンション,パレ・ドール船橋,千葉県船橋市本町２,京成本線/京成船橋駅 歩9分,ＪＲ総武線/船橋駅 歩11分,,築33年,6階建,2階,4.9万円,3000円,4.9万円,-,ワンルーム,22.23m2,https://suumo.jp/chintai/jnc_000045296749/?bc=100417519525,2
230,2025-01-18 20:00:48,賃貸アパート,ＪＲ総武線 船橋駅 2階建 築7年,千葉県船橋市南本町,ＪＲ総武線/船橋駅 歩15分,京成本線/京成船橋駅 歩14分,,築7年,2階建,1階,4.3万円,2000円,4.3万円,-,ワンルーム,15.45m2,https://suumo.jp/chintai/jnc_000093445573/?bc=100401275646,2
231,2025-01-18 20:00:48,賃貸マンション,ジョイフル船橋,千葉県船橋市本町２,京成本線/京成船橋駅 歩7分,ＪＲ総武線/船橋駅 歩10分,東武野田線/船橋駅 歩10分,築33年,10階建,6階,5万円,5000円,5万円,-,ワンルーム,16.96m2,https://suumo.jp/chintai/jnc_000095243017/?bc=100414926284,2
232,2025-01-18 20:00:48,賃貸マンション,ジョイフル船橋,千葉県船橋市本町２,京成本線/京成船橋駅 歩7分,ＪＲ総武線/船橋駅 歩10分,東武野田線/船橋駅 歩10分,築33年,10階建,10階,5.2万円,5000円,5.2万円,-,ワンルーム,16.96m2,https://suumo.jp/chintai/jnc_000093852856/?bc=100415874922,2
233,2025-01-18 20:00:48,賃貸マンション,ジョイフル船橋,千葉県船橋市本町２,京成本線/京成船橋駅 歩7分,ＪＲ総武線/船橋駅 歩10分,東武野田線/船橋駅 歩10分,築33年,10階建,9階,5.2万円,5000円,5.2万円,-,ワンルーム,16.96m2,https://suumo.jp/chintai/jnc_000065046294/?bc=100415006332,2
234,2025-01-18 20:00:48,賃貸マンション,ジョイフル船橋,千葉県船橋市本町２,京成本線/京成船橋駅 歩7分,ＪＲ総武線/船橋駅 歩10分,東武野田線/船橋駅 歩10分,築33年,10階建,2階,5.7万円,11000円,-,5.7万円,ワンルーム,16.96m2,https://suumo.jp/chintai/jnc_000086950176/?bc=100400508426,2
235,2025-01-18 20:00:48,賃貸マンション,ＪＲ総武線 下総中山駅 4階建 築37年,千葉県船橋市本中山３,ＪＲ総武線/下総中山駅 歩10分,東京メトロ東西線/原木中山駅 歩11分,京成本線/京成中山駅 歩14分,築37年,4階建,3階,5.1万円,4000円,-,-,ワンルーム,18.36m2,https://suumo.jp/chintai/jnc_000095629594/?bc=100416632491,2
236,2025-01-18 20:00:48,賃貸マンション,ＪＲ総武線 下総中山駅 4階建 築37年,千葉県船橋市本中山３,ＪＲ総武線/下総中山駅 歩10分,東京メトロ東西線/原木中山駅 歩11分,京成本線/京成中山駅 歩14分,築37年,4階建,2階,5.1万円,4000円,-,-,ワンルーム,18.36m2,https://suumo.jp/chintai/jnc_000093800985/?bc=100406278033,2
237,2025-01-18 20:00:48,賃貸アパート,ソレイユI,千葉県船橋市高根台７,新京成線/高根公団駅 歩3分,新京成線/高根木戸駅 歩7分,新京成線/北習志野駅 歩19分,築20年,2階建,1階,3万円,3000円,-,-,ワンルーム,19.6m2,https://suumo.jp/chintai/jnc_000044322354/?bc=100407735137,2
238,2025-01-18 20:02:03,賃貸アパート,ソレイユI,千葉県船橋市高根台７,新京成線/高根公団駅 歩3分,新京成線/高根木戸駅 歩7分,新京成線/北習志野駅 歩19分,築20年,2階建,1階,3万円,3000円,-,-,ワンルーム,19.6m2,https://suumo.jp/chintai/jnc_000044322354/?bc=100407735137,3
239,2025-01-18 20:02:03,賃貸マンション,ラレーブ津田沼IV,千葉県船橋市前原西５,ＪＲ総武線/津田沼駅 歩12分,新京成線/前原駅 歩10分,新京成線/新津田沼駅 歩16分,築35年,4階建,1階,5万円,2000円,-,-,ワンルーム,16.8m2,https://suumo.jp/chintai/jnc_000090421670/?bc=100389841672,3
240,2025-01-18 20:02:03,賃貸マンション,ラレーブ津田沼IV,千葉県船橋市前原西５,ＪＲ総武線/津田沼駅 歩12分,新京成線/前原駅 歩10分,新京成線/新津田沼駅 歩16分,築35年,4階建,2階,5.2万円,2000円,-,-,ワンルーム,20.17m2,https://suumo.jp/chintai/jnc_000095629580/?bc=100417173469,3
241,2025-01-18 20:02:03,賃貸マンション,ラレーブ津田沼IV,千葉県船橋市前原西５,ＪＲ総武線/津田沼駅 歩12分,新京成線/前原駅 歩10分,新京成線/新津田沼駅 歩16分,築35年,4階建,4階,5.2万円,2000円,-,-,ワンルーム,17.05m2,https://suumo.jp/chintai/jnc_000092481327/?bc=100379828950,3
242,2025-01-18 20:02:03,賃貸マンション,ラレーブ津田沼IV,千葉県船橋市前原西５,ＪＲ総武線/津田沼駅 歩12分,新京成線/前原駅 歩10分,新京成線/新津田沼駅 歩16分,築35年,4階建,1階,5.2万円,2000円,-,-,ワンルーム,16.8m2,https://suumo.jp/chintai/jnc_000092481326/?bc=100379757802,3
243,2025-01-18 20:02:03,賃貸アパート,ＪＲ総武線 西船橋駅 2階建 築35年,千葉県船橋市西船７,ＪＲ総武線/西船橋駅 歩10分,京成本線/東中山駅 歩5分,京成本線/京成西船駅 歩7分,築35年,2階建,2階,4.5万円,3000円,-,-,ワンルーム,17.5m2,https://suumo.jp/chintai/jnc_000026738549/?bc=100406723165,3
244,2025-01-18 20:02:03,賃貸アパート,ＪＲ総武線 西船橋駅 2階建 築35年,千葉県船橋市西船７,ＪＲ総武線/西船橋駅 歩10分,京成本線/東中山駅 歩5分,京成本線/京成西船駅 歩7分,築35年,2階建,1階,4.5万円,3000円,-,-,ワンルーム,17.5m2,https://suumo.jp/chintai/jnc_000087722701/?bc=100417654202,3
245,2025-01-18 20:02:03,賃貸アパート,ソフィア,千葉県船橋市日の出２,京成本線/京成船橋駅 歩27分,ＪＲ総武線/船橋駅 歩28分,,築9年,2階建,1階,6.5万円,6000円,-,4万円,ワンルーム,33.24m2,https://suumo.jp/chintai/jnc_000078279864/?bc=100398247164,3
246,2025-01-18 20:02:03,賃貸アパート,ＪＲ総武線 船橋駅 2階建 築9年,千葉県船橋市日の出２,ＪＲ総武線/船橋駅 歩26分,,,築9年,2階建,1階,6.5万円,6000円,-,4万円,ワンルーム,33.24m2,https://suumo.jp/chintai/jnc_000078269142/?bc=100398252727,3
247,2025-01-18 20:02:03,賃貸アパート,新京成線 北習志野駅 2階建 築33年,千葉県船橋市習志野台２,新京成線/北習志野駅 歩10分,,,築33年,2階建,1階,4.2万円,3000円,-,-,ワンルーム,23.18m2,https://suumo.jp/chintai/jnc_000062636254/?bc=100417648555,3
248,2025-01-18 20:02:03,賃貸アパート,フォレストハウス船橋,千葉県船橋市日の出２,ＪＲ京葉線/南船橋駅 歩22分,ＪＲ総武線/船橋駅 歩29分,京成本線/京成船橋駅 歩24分,築5年,2階建,1階,5万円,3000円,-,-,ワンルーム,16.42m2,https://suumo.jp/chintai/jnc_000094521424/?bc=100409579068,3
249,2025-01-18 20:02:03,賃貸アパート,ＪＲ京葉線 南船橋駅 2階建 築5年,千葉県船橋市日の出２,ＪＲ京葉線/南船橋駅 歩23分,,,築5年,2階建,1階,5万円,3000円,5万円,-,ワンルーム,16.42m2,https://suumo.jp/chintai/jnc_000094526510/?bc=100413597419,3
250,2025-01-18 20:02:03,賃貸マンション,JLBグランエクリュ西船橋,千葉県船橋市本郷町,ＪＲ総武線/西船橋駅 歩10分,京成本線/京成西船駅 歩15分,京成本線/東中山駅 歩17分,築38年,3階建,2階,5万円,3000円,-,-,ワンルーム,20.63m2,https://suumo.jp/chintai/jnc_000087358375/?bc=100409548389,3
251,2025-01-18 20:02:03,賃貸マンション,ＪＲ武蔵野線 船橋法典駅 4階建 築38年,千葉県船橋市藤原１,ＪＲ武蔵野線/船橋法典駅 歩6分,京成本線/京成西船駅 歩36分,ＪＲ総武線/西船橋駅 歩43分,築38年,4階建,4階,4.9万円,6000円,4.9万円,-,ワンルーム,18.07m2,https://suumo.jp/chintai/jnc_000094005433/?bc=100417654138,3
252,2025-01-18 20:02:03,賃貸マンション,ＪＲ武蔵野線 船橋法典駅 4階建 築38年,千葉県船橋市藤原１,ＪＲ武蔵野線/船橋法典駅 歩6分,京成本線/京成西船駅 歩36分,ＪＲ総武線/西船橋駅 歩43分,築38年,4階建,4階,4.9万円,6000円,4.9万円,-,ワンルーム,18.07m2,https://suumo.jp/chintai/jnc_000090395922/?bc=100399173411,3
253,2025-01-18 20:02:03,賃貸マンション,ヒルサイドテラス,千葉県船橋市習志野台４,新京成線/習志野駅 歩13分,東葉高速鉄道/北習志野駅 歩18分,新京成線/薬園台駅 バス3分 (バス停)自衛隊前 歩6分,築33年,3階建,2階,4.5万円,3000円,-,-,ワンルーム,32.06m2,https://suumo.jp/chintai/jnc_000093065735/?bc=100401827716,3
254,2025-01-18 20:02:03,賃貸マンション,ヒルサイドテラス,千葉県船橋市習志野台４,新京成線/習志野駅 歩13分,東葉高速鉄道/北習志野駅 歩18分,新京成線/薬園台駅 バス3分 (バス停)自衛隊前 歩6分,築33年,3階建,3階,4.5万円,3000円,-,-,ワンルーム,32.06m2,https://suumo.jp/chintai/jnc_000041390130/?bc=100401578900,3
255,2025-01-18 20:02:03,賃貸マンション,新京成線 習志野駅 3階建 築33年,千葉県船橋市習志野台４,新京成線/習志野駅 歩13分,東葉高速鉄道/北習志野駅 歩19分,ＪＲ総武線快速/津田沼駅 車21分(4.7km),築33年,3階建,2階,4.5万円,3000円,-,-,ワンルーム,32.06m2,https://suumo.jp/chintai/jnc_000093459495/?bc=100417613954,3
256,2025-01-18 20:02:03,賃貸マンション,新京成線 習志野駅 5階建 築30年,千葉県船橋市薬円台６,新京成線/習志野駅 歩4分,新京成線/薬園台駅 歩6分,新京成線/北習志野駅 歩12分,築30年,5階建,1階,3.1万円,5000円,-,-,ワンルーム,16.5m2,https://suumo.jp/chintai/jnc_000093634340/?bc=100415563789,3
257,2025-01-18 20:02:03,賃貸アパート,カーサ・アルテミス,千葉県船橋市市場３,ＪＲ総武線/東船橋駅 歩12分,京成本線/大神宮下駅 歩17分,ＪＲ総武線/船橋駅 歩18分,築34年,2階建,1階,3.6万円,3000円,-,-,ワンルーム,17m2,https://suumo.jp/chintai/jnc_000095756985/?bc=100417645613,3
258,2025-01-18 20:02:03,賃貸マンション,ワコーレエレガンス薬園台,千葉県船橋市滝台町,新京成線/薬園台駅 歩3分,新京成線/習志野駅 歩13分,新京成線/北習志野駅 歩23分,築38年,3階建,3階,3.9万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095709336/?bc=100417173678,3
259,2025-01-18 20:02:03,賃貸マンション,ワコーレエレガンス薬園台,千葉県船橋市滝台町,新京成線/薬園台駅 歩3分,新京成線/習志野駅 歩13分,新京成線/北習志野駅 歩23分,築38年,3階建,3階,3.9万円,3770円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095748371/?bc=100417410856,3
260,2025-01-18 20:02:03,賃貸アパート,ミヤマテラス,千葉県船橋市三山１,京成本線/京成大久保駅 歩15分,新京成線/習志野駅 歩32分,新京成線/前原駅 歩28分,築25年,2階建,1階,3.5万円,2000円,-,-,ワンルーム,21m2,https://suumo.jp/chintai/jnc_000048962710/?bc=100393459438,3
261,2025-01-18 20:02:03,賃貸アパート,ミヤマテラス,千葉県船橋市三山１,京成本線/京成大久保駅 歩15分,新京成線/習志野駅 歩32分,新京成線/前原駅 歩28分,築25年,2階建,1階,3.5万円,2000円,-,-,ワンルーム,21m2,https://suumo.jp/chintai/jnc_000053821246/?bc=100305741021,3
262,2025-01-18 20:02:03,賃貸アパート,タナカハイム,千葉県船橋市習志野台５,新京成線/北習志野駅 歩17分,新京成線/習志野駅 歩14分,,築28年,2階建,2階,3.3万円,3000円,-,-,ワンルーム,19.8m2,https://suumo.jp/chintai/jnc_000093670176/?bc=100393277972,3
263,2025-01-18 20:02:03,賃貸アパート,コーポラス西船Ａ,千葉県船橋市印内町,ＪＲ総武線/西船橋駅 歩5分,京成本線/海神駅 歩19分,京成本線/京成西船駅 歩13分,築41年,2階建,2階,4.2万円,3500円,-,-,ワンルーム,17.49m2,https://suumo.jp/chintai/jnc_000095765317/?bc=100417488226,3
264,2025-01-18 20:02:03,賃貸マンション,新京成線 薬園台駅 3階建 築38年,千葉県船橋市滝台町,新京成線/薬園台駅 歩3分,新京成線/習志野駅 歩12分,東葉高速鉄道/北習志野駅 歩20分,築38年,3階建,3階,3.9万円,3770円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095781919/?bc=100417579742,3
265,2025-01-18 20:02:03,賃貸マンション,オネスティ船橋六番館,千葉県船橋市宮本３,ＪＲ総武線/船橋駅 歩17分,京成本線/船橋競馬場駅 歩7分,京成本線/京成船橋駅 歩17分,築38年,3階建,2階,5万円,2000円,5万円,5万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095238530/?bc=100414094105,3
266,2025-01-18 20:02:03,賃貸アパート,小倉コーポ,千葉県船橋市西習志野２,新京成線/高根木戸駅 歩4分,東葉高速鉄道/北習志野駅 歩8分,新京成線/高根公団駅 歩12分,築35年,2階建,1階,2.3万円,2000円,-,-,ワンルーム,17m2,https://suumo.jp/chintai/jnc_000089787412/?bc=100417749975,3
267,2025-01-18 20:02:03,賃貸アパート,小倉コーポ,千葉県船橋市西習志野２,新京成線/高根木戸駅 歩4分,東葉高速鉄道/北習志野駅 歩8分,新京成線/高根公団駅 歩12分,築35年,2階建,1階,2.5万円,2000円,-,-,ワンルーム,17m2,https://suumo.jp/chintai/jnc_000094803967/?bc=100411174465,3
268,2025-01-18 20:02:03,賃貸アパート,ハイデンス壱番街,千葉県船橋市三山１,京成本線/京成大久保駅 歩18分,新京成線/薬園台駅 歩30分,,築32年,2階建,2階,3.2万円,3000円,-,-,ワンルーム,19.8m2,https://suumo.jp/chintai/jnc_000094336033/?bc=100408221702,3
269,2025-01-18 20:02:03,賃貸アパート,ハイデンス壱番街,千葉県船橋市三山１,京成本線/京成大久保駅 歩18分,新京成線/薬園台駅 歩30分,,築32年,2階建,1階,3.3万円,2000円,-,-,ワンルーム,18.87m2,https://suumo.jp/chintai/jnc_000094866660/?bc=100411691650,3
270,2025-01-18 20:02:03,賃貸アパート,ベルピア二和向台２ ２,千葉県船橋市咲が丘４,新京成線/二和向台駅 歩14分,新京成線/三咲駅 歩19分,新京成線/鎌ヶ谷大仏駅 歩23分,築35年,2階建,1階,2.7万円,3000円,-,-,ワンルーム,15.95m2,https://suumo.jp/chintai/jnc_000095790245/?bc=100417661823,3
271,2025-01-18 20:02:03,賃貸アパート,ウインザー,千葉県船橋市湊町３,京成本線/京成船橋駅 歩15分,ＪＲ総武線/船橋駅 歩17分,,築38年,2階建,2階,3.8万円,2000円,-,-,ワンルーム,16.5m2,https://suumo.jp/chintai/jnc_000016312864/?bc=100416801261,3
272,2025-01-18 20:02:03,賃貸アパート,京成本線 京成大久保駅 2階建 築32年,千葉県船橋市三山１,京成本線/京成大久保駅 歩18分,,,築32年,2階建,2階,3.2万円,3000円,-,-,ワンルーム,19.8m2,https://suumo.jp/chintai/jnc_000094355148/?bc=100413550742,3
273,2025-01-18 20:02:03,賃貸アパート,京成本線 京成大久保駅 2階建 築32年,千葉県船橋市三山１,京成本線/京成大久保駅 歩18分,,,築32年,2階建,1階,3.3万円,2000円,-,-,ワンルーム,18.87m2,https://suumo.jp/chintai/jnc_000094885912/?bc=100411863069,3
274,2025-01-18 20:02:03,賃貸アパート,ベルシオン習志野台,千葉県船橋市習志野台８,東葉高速鉄道/船橋日大前駅 歩22分,新京成線/習志野駅 歩25分,,築34年,2階建,1階,2.9万円,3000円,-,-,ワンルーム,17.21m2,https://suumo.jp/chintai/jnc_000094135512/?bc=100407627239,3
275,2025-01-18 20:02:03,賃貸マンション,ＪＲ総武線快速 津田沼駅 3階建 新築,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩8分,新京成線/前原駅 歩17分,新築,3階建,2階,6.2万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837184/?bc=100417174584,3
276,2025-01-18 20:02:03,賃貸マンション,ＪＲ総武線快速 津田沼駅 3階建 新築,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩8分,新京成線/前原駅 歩17分,新築,3階建,1階,6.2万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837181/?bc=100417174554,3
277,2025-01-18 20:02:03,賃貸マンション,ＪＲ総武線快速 津田沼駅 3階建 新築,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩8分,新京成線/前原駅 歩17分,新築,3階建,1階,6.3万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837179/?bc=100416731070,3
278,2025-01-18 20:02:03,賃貸マンション,ＪＲ総武線快速 津田沼駅 3階建 新築,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩8分,新京成線/前原駅 歩17分,新築,3階建,2階,6.4万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837185/?bc=100416731054,3
279,2025-01-18 20:02:03,賃貸マンション,ＪＲ総武線快速 津田沼駅 3階建 新築,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩8分,新京成線/前原駅 歩17分,新築,3階建,3階,6.6万円,3000円,-,6.6万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837191/?bc=100417424785,3
280,2025-01-18 20:02:03,賃貸アパート,新京成線 北習志野駅 3階建 築8年,千葉県船橋市習志野台１,新京成線/北習志野駅 歩10分,新京成線/高根木戸駅 歩6分,新京成線/高根公団駅 歩14分,築8年,3階建,1階,6.2万円,3000円,-,-,ワンルーム,23.55m2,https://suumo.jp/chintai/jnc_000094856174/?bc=100411989932,3
281,2025-01-18 20:02:03,賃貸アパート,新京成線 北習志野駅 3階建 築8年,千葉県船橋市習志野台１,新京成線/北習志野駅 歩10分,新京成線/高根木戸駅 歩6分,新京成線/高根公団駅 歩14分,築8年,3階建,3階,6.5万円,3000円,-,-,ワンルーム,23.55m2,https://suumo.jp/chintai/jnc_000094336013/?bc=100408199082,3
282,2025-01-18 20:02:03,賃貸アパート,ＪＲ総武線 西船橋駅 2階建 築9年,千葉県船橋市西船３,ＪＲ総武線/西船橋駅 歩9分,東京メトロ東西線/西船橋駅 歩9分,京成本線/京成西船駅 歩6分,築9年,2階建,2階,6万円,4000円,-,-,ワンルーム,17.38m2,https://suumo.jp/chintai/jnc_000095122364/?bc=100414616518,3
283,2025-01-18 20:02:03,賃貸アパート,ＪＲ総武線 津田沼駅 3階建 築5年,千葉県船橋市前原西２,ＪＲ総武線/津田沼駅 歩4分,新京成線/新津田沼駅 歩9分,新京成線/前原駅 歩20分,築5年,3階建,2階,6.4万円,4000円,-,-,ワンルーム,17.08m2,https://suumo.jp/chintai/jnc_000095748449/?bc=100412359263,3
284,2025-01-18 20:02:49,賃貸アパート,東武野田線 塚田駅 2階建 築4年,千葉県船橋市前貝塚町,東武野田線/塚田駅 歩7分,,,築4年,2階建,1階,6.5万円,3000円,6.5万円,6.5万円,ワンルーム,26.92m2,https://suumo.jp/chintai/jnc_000067009398/?bc=100400011721,4
285,2025-01-18 20:02:49,賃貸マンション,ｃａｓａ　ＳＥＶＥＮ,千葉県船橋市西船７,京成本線/東中山駅 歩7分,ＪＲ総武線/西船橋駅 歩15分,ＪＲ武蔵野線/船橋法典駅 歩25分,築5年,4階建,3階,6.3万円,5000円,-,-,ワンルーム,24.98m2,https://suumo.jp/chintai/jnc_000093960035/?bc=100405237314,4
286,2025-01-18 20:02:49,賃貸アパート,京成本線 京成船橋駅 3階建 築4年,千葉県船橋市海神１,京成本線/京成船橋駅 歩8分,ＪＲ総武線快速/船橋駅 歩10分,東武野田線/船橋駅 歩10分,築4年,3階建,1階,6.1万円,4000円,-,-,ワンルーム,17.78m2,https://suumo.jp/chintai/jnc_000094856162/?bc=100414189675,4
287,2025-01-18 20:02:49,賃貸アパート,クオーレ習志野台I,千葉県船橋市習志野台１,新京成線/高根木戸駅 歩6分,新京成線/北習志野駅 歩10分,新京成線/高根公団駅 歩15分,築8年,3階建,3階,6.5万円,3000円,-,-,ワンルーム,23.55m2,https://suumo.jp/chintai/jnc_000094336012/?bc=100408193278,4
288,2025-01-18 20:02:49,賃貸マンション,ブッシュハウス,千葉県船橋市本町３,ＪＲ総武線快速/船橋駅 歩11分,ＪＲ総武線/東船橋駅 歩23分,京成本線/京成船橋駅 歩8分,築7年,7階建,3階,6.9万円,5000円,6.9万円,-,ワンルーム,25.03m2,https://suumo.jp/chintai/jnc_000095489391/?bc=100415802157,4
